"merchant","cust","date","first"
"office","77810dabd25094da99c6d0ba4e1aff8c",2014-04-01,2014-04-01
"office","781a938b21cad80010119e47b61d0e74",2014-04-10,2014-04-10
"office","7854d01228cc99624fef29b0014782ac",2014-04-08,2014-04-08
"office","789e230bc5e4b8c50afe53a4de102be5",2014-04-24,2014-04-24
"office","79489ce8fb383e17c7d8a3a0f178ec64",2014-04-14,2014-04-14
"office","79e9b9e6769011d8cd875c17181be657",2014-04-04,2014-04-04
"office","7a37979926834426a658f5714329fd31",2014-10-13,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-09-19,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-09-02,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-08-06,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-07-07,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-06-23,2014-04-02
"office","7a37979926834426a658f5714329fd31",2014-04-02,2014-04-02
"office","7a616dd6bd79bb16dbd947781dfcb31a",2014-10-29,2014-03-24
"office","7a616dd6bd79bb16dbd947781dfcb31a",2014-10-14,2014-03-24
"office","7a616dd6bd79bb16dbd947781dfcb31a",2014-08-28,2014-03-24
"office","7a616dd6bd79bb16dbd947781dfcb31a",2014-06-30,2014-03-24
"office","7a616dd6bd79bb16dbd947781dfcb31a",2014-03-24,2014-03-24
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-08-26,2014-03-28
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-07-23,2014-03-28
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-07-15,2014-03-28
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-06-17,2014-03-28
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-05-13,2014-03-28
"office","7a6eb59e34f5cecfaa4d8c22e5dedfe1",2014-03-28,2014-03-28
"office","7ac33bf9d4153142e17b046944b09494",2014-04-23,2014-04-23
"office","7ad117ff4c79c55149c53a9c873403df",2014-07-08,2014-03-26
"office","7ad117ff4c79c55149c53a9c873403df",2014-04-08,2014-03-26
"office","7ad117ff4c79c55149c53a9c873403df",2014-03-26,2014-03-26
"office","7b52f5dea6388a9ebd4f82b91a4d9706",2014-04-10,2014-04-10
"office","7b9186bbcac112a9517b9fad97f1be89",2014-10-29,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-10-10,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-10-02,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-09-18,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-09-02,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-09-01,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-08-12,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-07-30,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-07-08,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-06-18,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-06-03,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-05-16,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-04-30,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-04-17,2014-03-25
"office","7b9186bbcac112a9517b9fad97f1be89",2014-03-25,2014-03-25
"office","7bb3d9745b6f1fd9c085355f9cb8b503",2014-04-25,2014-04-25
"office","7bb8fcfaf52e60873955c926631003b8",2014-04-23,2014-04-23
"office","7c02592beb05c8d7f167b2742f6ead2d",2014-03-28,2014-03-28
"office","7d47576b21e09daa6b147de82721ebc9",2014-04-07,2014-04-07
"office","7d7001e1e894474976337f01794ef674",2014-04-09,2014-04-09
"office","7e087a0466520804fd767ab371e5ef50",2014-04-16,2014-04-16
"office","7e5cfdae5a8587762c9e84a1bcbcbad8",2014-04-08,2014-04-08
"office","7effb3f15ea6d935b6e87b61e7bed680",2014-04-28,2014-04-28
"office","7f178a9bd3a3f74e03cbae995053a66b",2014-04-08,2014-04-08
"office","7f655253ed5df42ec979120aaf039d6a",2014-04-29,2014-04-29
"office","7f8b8ce38fa0887633dbd261578b6714",2014-04-25,2014-04-17
"office","7f8b8ce38fa0887633dbd261578b6714",2014-04-17,2014-04-17
"office","7fa3182e0d33d0b8c89b368e25dfb314",2014-04-27,2014-04-27
"office","7fe07ec974cd8ca48bc2220fd709f52c",2014-07-18,2014-04-03
"office","7fe07ec974cd8ca48bc2220fd709f52c",2014-06-20,2014-04-03
"office","7fe07ec974cd8ca48bc2220fd709f52c",2014-05-27,2014-04-03
"office","7fe07ec974cd8ca48bc2220fd709f52c",2014-04-03,2014-04-03
"office","800aeae6eccf00830fd36e0fc4136314",2014-03-27,2014-03-26
"office","800aeae6eccf00830fd36e0fc4136314",2014-03-26,2014-03-26
"office","8015d2e2fd239f14c988eb1b72d75158",2014-04-07,2014-04-07
"office","8026175028596238c0513db7e5864f1b",2014-03-26,2014-03-26
"office","803f0f50d74eccb94626188cdc3f90f6",2014-08-18,2014-04-03
"office","803f0f50d74eccb94626188cdc3f90f6",2014-04-03,2014-04-03
"office","804e198e99f2c702d4996a0740b125d9",2014-04-01,2014-04-01
"office","80593ab757ae396cf86975a7df27821d",2014-04-10,2014-04-10
"office","805ba314c2ef2d2ac12de6ef744195bd",2014-03-26,2014-03-26
"office","808929c544a69fa0d488b4102a0ee12a",2014-04-03,2014-04-03
"office","8097358d47c34ffdfe5b228e394a78e6",2014-03-26,2014-03-26
"office","80af2ecd5f67e1f1dee354ba08ec2b1a",2014-04-04,2014-04-04
"office","80d8b3aedba049813d7345e4a78b330b",2014-04-02,2014-04-02
"office","80e17adcb8a39f19f9950d3b773b95e8",2014-04-23,2014-04-21
"office","80e17adcb8a39f19f9950d3b773b95e8",2014-04-21,2014-04-21
"office","80e4d9e5f96c29a3d3bc47d5e1c94ee5",2014-06-03,2014-04-15
"office","80e4d9e5f96c29a3d3bc47d5e1c94ee5",2014-04-15,2014-04-15
"office","8104891741208ec6a5c3a3e3aa3bc64d",2014-04-30,2014-04-30
"office","8117c1a6bb2fee1dd25500a1b95ac5b3",2014-03-26,2014-03-26
"office","8122b967bbfd9284d6bb6c2e336f57f5",2014-08-08,2014-04-08
"office","8122b967bbfd9284d6bb6c2e336f57f5",2014-07-30,2014-04-08
"office","8122b967bbfd9284d6bb6c2e336f57f5",2014-05-30,2014-04-08
"office","8122b967bbfd9284d6bb6c2e336f57f5",2014-05-06,2014-04-08
"office","8122b967bbfd9284d6bb6c2e336f57f5",2014-04-08,2014-04-08
"office","8128893634f957b38732cbfdeb695e9c",2014-05-08,2014-04-03
"office","8128893634f957b38732cbfdeb695e9c",2014-04-03,2014-04-03
"office","819a3b7319a96d360a472f2fdef44346",2014-04-30,2014-04-30
"office","81ad0ce482fe0b067b0517a717ee003b",2014-04-30,2014-04-30
"office","81bca7d7affefc88510d0fcd9d491b9c",2014-03-26,2014-03-26
"office","81cb024426be50ecb15a928ac582a7da",2014-10-09,2014-04-07
"office","81cb024426be50ecb15a928ac582a7da",2014-06-19,2014-04-07
"office","81cb024426be50ecb15a928ac582a7da",2014-04-07,2014-04-07
"office","82472596407fca68fd6c5f21f3ce9dcb",2014-04-21,2014-04-21
"office","832e501280ad2b373442c017b6ab090e",2014-04-01,2014-04-01
"office","8341a149f3cb95769940134be29b408f",2014-05-05,2014-04-22
"office","8341a149f3cb95769940134be29b408f",2014-04-22,2014-04-22
"office","83d5a71d441a960a9e0b31fdbe9af3a8",2014-08-20,2014-04-15
"office","83d5a71d441a960a9e0b31fdbe9af3a8",2014-06-03,2014-04-15
"office","83d5a71d441a960a9e0b31fdbe9af3a8",2014-04-15,2014-04-15
"office","83e6199353fd316b2f78b16852d4b008",2014-03-26,2014-03-26
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-10-29,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-10-24,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-10-20,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-10-08,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-10-01,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-09-30,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-09-10,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-08-26,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-08-13,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-08-07,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-07-29,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-07-10,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-07-02,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-06-11,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-05-19,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-05-09,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-04-25,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-04-16,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-04-10,2014-04-02
"office","83f0b0452b75b93b251193eb5e66e0a0",2014-04-02,2014-04-02
"office","841bd27d2a59344e7592a6cb60bfadea",2014-10-01,2014-04-14
"office","841bd27d2a59344e7592a6cb60bfadea",2014-09-02,2014-04-14
"office","841bd27d2a59344e7592a6cb60bfadea",2014-07-24,2014-04-14
"office","841bd27d2a59344e7592a6cb60bfadea",2014-04-14,2014-04-14
"office","843c463a531feeefc58a6da4f26ee915",2014-04-25,2014-04-25
"office","84a848cdd84d903c4d31a59f17f65be3",2014-10-27,2014-04-15
"office","84a848cdd84d903c4d31a59f17f65be3",2014-07-04,2014-04-15
"office","84a848cdd84d903c4d31a59f17f65be3",2014-04-15,2014-04-15
"office","84d3b2e645e4da22f289310979751120",2014-08-04,2014-03-31
"office","84d3b2e645e4da22f289310979751120",2014-07-01,2014-03-31
"office","84d3b2e645e4da22f289310979751120",2014-03-31,2014-03-31
"office","84e8ffa379f4c696403b3be1657b0310",2014-04-14,2014-04-14
"office","856f9df8cdba93ac265db1fccaa07d30",2014-04-28,2014-03-31
"office","856f9df8cdba93ac265db1fccaa07d30",2014-03-31,2014-03-31
"office","8598f307abdad9994915c24976a7af13",2014-10-15,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-09-11,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-08-29,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-08-06,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-06-23,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-06-17,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-05-30,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-04-28,2014-04-07
"office","8598f307abdad9994915c24976a7af13",2014-04-07,2014-04-07
"office","85a938a2f2ea5fd9cabd383d2cab3ebd",2014-04-17,2014-04-17
"office","86c5055adf07f481ee0140b84ebc1586",2014-04-29,2014-04-09
"office","86c5055adf07f481ee0140b84ebc1586",2014-04-11,2014-04-09
"office","86c5055adf07f481ee0140b84ebc1586",2014-04-09,2014-04-09
"office","86fd7ca86170de89ef1ca5fdff2bd567",2014-04-01,2014-04-01
"office","8712ff48f6b815b914bc506d531f80ad",2014-03-31,2014-03-31
"office","8727300680ba43d2c21c498997232a48",2014-03-28,2014-03-28
"office","87597ee53badc0cbd34a4ccafe619b9c",2014-04-01,2014-04-01
"office","87a68a1a9d31321f9932d4dcc43335bb",2014-10-07,2014-04-24
"office","87a68a1a9d31321f9932d4dcc43335bb",2014-09-12,2014-04-24
"office","87a68a1a9d31321f9932d4dcc43335bb",2014-08-19,2014-04-24
"office","87a68a1a9d31321f9932d4dcc43335bb",2014-07-31,2014-04-24
"office","87a68a1a9d31321f9932d4dcc43335bb",2014-04-24,2014-04-24
"office","87ddabdd10808e6ef5b64d93218da793",2014-10-16,2014-03-28
"office","87ddabdd10808e6ef5b64d93218da793",2014-03-28,2014-03-28
"office","88b6ba0d8c7ccd054f8acc04012b5ddd",2014-04-30,2014-04-30
"office","88d19c36deb499aeb40b649b424366ca",2014-03-27,2014-03-27
"office","8911f4cbfb00235778d043d15a58bc38",2014-07-08,2014-04-07
"office","8911f4cbfb00235778d043d15a58bc38",2014-06-24,2014-04-07
"office","8911f4cbfb00235778d043d15a58bc38",2014-04-07,2014-04-07
"office","89808b5e29bfa9343036ad9ed4eaec1e",2014-03-26,2014-03-26
"office","89e0cf61be58bb5a8fb550c37ee77fcf",2014-03-26,2014-03-26
"office","8a2124747cb8bdb15e7f9e1f374afb7d",2014-08-06,2014-03-27
"office","8a2124747cb8bdb15e7f9e1f374afb7d",2014-03-27,2014-03-27
"office","8a348deda3c8cc56c9db5cc3ff213c0e",2014-09-26,2014-04-08
"office","8a348deda3c8cc56c9db5cc3ff213c0e",2014-04-08,2014-04-08
"office","8a475726051d2f4237bfec674dc4518b",2014-04-01,2014-03-31
"office","8a475726051d2f4237bfec674dc4518b",2014-03-31,2014-03-31
"office","8aa6c6c89eafd36f5bc9009132a38f48",2014-04-03,2014-04-03
"office","8b11c07502bae01908243735f0d07369",2014-04-09,2014-04-09
"office","8b23a7da331905b3855e6d488dff12f4",2014-04-01,2014-03-26
"office","8b23a7da331905b3855e6d488dff12f4",2014-03-26,2014-03-26
"office","8b7907fd4ed2ab09c091c64a550baf03",2014-07-22,2014-04-29
"office","8b7907fd4ed2ab09c091c64a550baf03",2014-06-26,2014-04-29
"office","8b7907fd4ed2ab09c091c64a550baf03",2014-04-29,2014-04-29
"office","8b8cf24c4399c7e2edc605a75306bb86",2014-04-07,2014-04-07
"office","8bad63a52f74d774cf2beb044f166dbf",2014-04-24,2014-04-24
"office","8bb1cfc5eb80297f3981e048f366d8c8",2014-03-28,2014-03-28
"office","8c8bfada2bc847b936e09b11e894bae8",2014-08-26,2014-03-27
"office","8c8bfada2bc847b936e09b11e894bae8",2014-03-27,2014-03-27
"office","8cb44dbb91cb126ec77e86f165bdb38b",2014-04-24,2014-04-24
"office","8d163683fc8916dfe8ebd2207cd47dec",2014-04-14,2014-04-14
"office","8d489e3fd715e11abcd80d7328da7f36",2014-04-01,2014-04-01
"office","8d8bdb53d9499df31f9498b61ce42c2c",2014-10-16,2014-04-10
"office","8d8bdb53d9499df31f9498b61ce42c2c",2014-09-15,2014-04-10
"office","8d8bdb53d9499df31f9498b61ce42c2c",2014-07-22,2014-04-10
"office","8d8bdb53d9499df31f9498b61ce42c2c",2014-04-10,2014-04-10
"office","8db71955f21c253e9101d3ccc662c9eb",2014-10-07,2014-04-26
"office","8db71955f21c253e9101d3ccc662c9eb",2014-09-02,2014-04-26
"office","8db71955f21c253e9101d3ccc662c9eb",2014-08-22,2014-04-26
"office","8db71955f21c253e9101d3ccc662c9eb",2014-07-22,2014-04-26
"office","8db71955f21c253e9101d3ccc662c9eb",2014-06-04,2014-04-26
"office","8db71955f21c253e9101d3ccc662c9eb",2014-04-26,2014-04-26
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-10-16,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-10-01,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-09-04,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-08-15,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-07-16,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-05-23,2014-04-10
"office","8df846d7bff1c6af5bcd0f158dd84da9",2014-04-10,2014-04-10
"office","8e2003ed16c62a6c9145092d3aa36c0b",2014-04-16,2014-04-16
"office","8e34632199d6449e1037eddd1b6ef7c2",2014-04-23,2014-04-23
"office","8e760fd2c3eecc5c8632142bd173350f",2014-03-29,2014-03-29
"office","8f76f5e7cccb5cf7a96d98652fa2c439",2014-10-30,2014-04-10
"office","8f76f5e7cccb5cf7a96d98652fa2c439",2014-08-18,2014-04-10
"office","8f76f5e7cccb5cf7a96d98652fa2c439",2014-07-04,2014-04-10
"office","8f76f5e7cccb5cf7a96d98652fa2c439",2014-06-05,2014-04-10
"office","8f76f5e7cccb5cf7a96d98652fa2c439",2014-04-10,2014-04-10
"office","8f9354cdbfbaca72c9aeb469665d893a",2014-09-02,2014-04-03
"office","8f9354cdbfbaca72c9aeb469665d893a",2014-07-09,2014-04-03
"office","8f9354cdbfbaca72c9aeb469665d893a",2014-06-10,2014-04-03
"office","8f9354cdbfbaca72c9aeb469665d893a",2014-04-03,2014-04-03
"office","8fc33a32f0df6bb31618079494be71d8",2014-04-02,2014-04-02
"office","906b7439676cbc864932a85cd1b3dfae",2014-07-29,2014-04-11
"office","906b7439676cbc864932a85cd1b3dfae",2014-07-07,2014-04-11
"office","906b7439676cbc864932a85cd1b3dfae",2014-05-29,2014-04-11
"office","906b7439676cbc864932a85cd1b3dfae",2014-04-11,2014-04-11
"office","90a2ad5034fc9bc9fbb3caffe7bbbcf1",2014-03-31,2014-03-31
"office","90ca1cf3de1661c5403c0ce408a59acd",2014-03-31,2014-03-31
"office","91042b012a9b86cbcb2489d774726fcc",2014-04-01,2014-04-01
"office","916b135e43afac87bcca95d6c6c769dc",2014-04-01,2014-04-01
"office","91d3c481e2f27f69af88a559447eb4dc",2014-10-14,2014-04-15
"office","91d3c481e2f27f69af88a559447eb4dc",2014-04-15,2014-04-15
"office","922059c97eee852d4d0795b38af33b64",2014-04-29,2014-04-24
"office","922059c97eee852d4d0795b38af33b64",2014-04-24,2014-04-24
"office","925b6b3e11b0e8559426e31f6e10a12b",2014-04-14,2014-04-14
"office","92b8562192e9510c8fca69066a7f2c01",2014-04-10,2014-04-10
"office","92c2526943d3cf697c7cda9b37f2a186",2014-04-07,2014-04-07
"office","92f942f0eb367b1195ce597ba9a4d496",2014-09-23,2014-04-15
"office","92f942f0eb367b1195ce597ba9a4d496",2014-04-15,2014-04-15
"office","93d6bcfc550daa22085ae5594ac2197c",2014-04-29,2014-04-29
"office","9424e76a57f265f6c2c666b9514a2c5a",2014-04-24,2014-04-24
"office","943f14a70f7d5dd58c7809f258942331",2014-03-26,2014-03-26
"office","9455cc9e54cca80ec89ac9d917fd5ee8",2014-04-14,2014-04-14
"office","946fcbedbb0f1de0f1349dfb1ef27bc1",2014-04-22,2014-04-22
"office","947a6120ce7a4491140fb18e320d28c8",2014-04-01,2014-04-01
"office","94b7a36c30e0a273aaf1e9cbe919dca0",2014-04-25,2014-04-25
"office","94b81d735e5a7885031fbcf9b9023d08",2014-04-29,2014-04-29
"office","9526b0daf489fc2d06a2089debd2cd94",2014-04-08,2014-04-08
"office","95378fe2f567c041dc819a8469cf3052",2014-04-01,2014-04-01
"office","95abfc540b1d560336e52ac688ef86d5",2014-04-03,2014-04-03
"office","95e53d84623a5f005c454860586fde0e",2014-10-06,2014-04-02
"office","95e53d84623a5f005c454860586fde0e",2014-04-02,2014-04-02
"office","95f83c9f1f927a0050bef82a8e502c93",2014-04-02,2014-04-02
"office","960a5b34ef1402b7433905de92c68df3",2014-07-22,2014-04-24
"office","960a5b34ef1402b7433905de92c68df3",2014-04-24,2014-04-24
"office","9613205850b67741a18c18612186560d",2014-04-09,2014-04-09
"office","9678d0efa91fb602c8a0f5540401ee51",2014-04-25,2014-04-25
"office","96dedb5c441fbdc2ec19129426b0e664",2014-10-27,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-10-20,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-10-10,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-10-05,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-09-29,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-09-19,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-09-12,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-09-04,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-08-19,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-08-12,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-08-12,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-07-27,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-07-11,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-07-06,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-07-01,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-06-29,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-06-22,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-06-09,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-05-30,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-05-19,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-05-14,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-05-01,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-04-25,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-04-18,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-04-10,2014-04-01
"office","96dedb5c441fbdc2ec19129426b0e664",2014-04-01,2014-04-01
"office","96feec3fdfca79473c90b9645660e83f",2014-04-03,2014-04-03
"office","9747a1a474238c620513082858ba3b12",2014-04-28,2014-04-28
"office","978f21a47284af88b0b5b50cd1617781",2014-04-28,2014-04-28
"office","9815567c7de25b340e1be0134ec50a67",2014-04-10,2014-04-10
"office","984f4d7d6b1b8ffefe0134f709820b13",2014-04-17,2014-04-17
"office","986f8e9820f55e689eb26ab0cd1c690f",2014-10-24,2014-04-10
"office","986f8e9820f55e689eb26ab0cd1c690f",2014-08-21,2014-04-10
"office","986f8e9820f55e689eb26ab0cd1c690f",2014-06-05,2014-04-10
"office","986f8e9820f55e689eb26ab0cd1c690f",2014-04-10,2014-04-10
"office","98adbedb4e523d4f06847cc4c3db8c39",2014-04-04,2014-04-04
"office","992d2d48efab073e9dacc0420b85368e",2014-04-16,2014-04-16
"office","99306dbe2c23bccb5d540c8b40e6295d",2014-04-03,2014-04-03
"office","99fe4d8136a884a802ebc17c76880b78",2014-04-17,2014-04-02
"office","99fe4d8136a884a802ebc17c76880b78",2014-04-02,2014-04-02
"office","9a04b7a5d2a1a2a757efd2dec875a706",2014-03-28,2014-03-28
"office","9a53310d8f36def5aefd8fccd7c960c2",2014-04-01,2014-04-01
"office","9a68965809cab8a46c85dd0e74a9ab80",2014-03-28,2014-03-28
"office","9a69b6cd747b2480e265b2af6e6938aa",2014-04-17,2014-04-17
"office","9b285d204d76fba16dbc3f4c7df215bc",2014-04-24,2014-04-24
"office","9b392b8509713200d0c69c0c9f49537f",2014-04-14,2014-04-14
"office","9b7ed418ee3d7dce28a58810f91609df",2014-10-21,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-10-03,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-08-14,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-08-04,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-06-23,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-05-12,2014-04-09
"office","9b7ed418ee3d7dce28a58810f91609df",2014-04-09,2014-04-09
"office","9c401d8859b58c97a62c9a5f2352bc5d",2014-07-17,2014-04-10
"office","9c401d8859b58c97a62c9a5f2352bc5d",2014-04-10,2014-04-10
"office","9c5d6e2253a277600041829ca4fa8e7d",2014-04-11,2014-04-11
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-10-31,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-10-23,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-10-21,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-10-10,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-09-16,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-09-09,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-08-28,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-08-26,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-08-12,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-08-11,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-07-21,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-07-11,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-07-10,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-06-03,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-05-30,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-05-12,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-04-30,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-04-16,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-04-14,2014-03-28
"office","9c8ebc7a5b0e418517396ae6afe67d79",2014-03-28,2014-03-28
"office","9ca5f1a22db6d8fbdfca45917087fd37",2014-04-07,2014-04-07
"office","9cce097b19cbdcab1bba9d281815009f",2014-10-08,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-10-02,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-09-29,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-09-17,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-09-15,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-09-03,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-08-27,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-07-31,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-07-17,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-07-08,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-06-26,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-06-24,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-06-12,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-05-20,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-04-28,2014-03-31
"office","9cce097b19cbdcab1bba9d281815009f",2014-03-31,2014-03-31
"office","9cce15e262cb8f670e92a1a284663d05",2014-04-25,2014-04-25
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-09-01,2014-03-31
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-08-05,2014-03-31
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-07-22,2014-03-31
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-05-06,2014-03-31
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-04-08,2014-03-31
"office","9ce71c4021ba842b4f675b853b8ccd6a",2014-03-31,2014-03-31
"office","9cef44e22a2987e8679f31cef6b4194a",2014-04-28,2014-04-28
"office","9cf8cb0d2f398bd5a01c05d34a56fb0f",2014-04-17,2014-04-17
"office","9d08ca87246e1c7324d98a5d808520d2",2014-10-21,2014-04-01
"office","9d08ca87246e1c7324d98a5d808520d2",2014-10-07,2014-04-01
